Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
15/01/2022 20:00,20,127.9,128,ug/m3,188,Unhealthy,Valid
15/01/2022 21:00,21,139.2,151,ug/m3,194,Unhealthy,Valid
15/01/2022 22:00,22,154.9,171,ug/m3,205,Very Unhealthy,Valid
15/01/2022 23:00,23,159.3,164,ug/m3,210,Very Unhealthy,Valid
16/01/2022 00:00,0,152.7,146,ug/m3,203,Very Unhealthy,Valid
16/01/2022 01:00,1,151.7,151,ug/m3,202,Very Unhealthy,Valid
16/01/2022 02:00,2,148.5,144,ug/m3,199,Unhealthy,Valid
16/01/2022 03:00,3,145.6,141,ug/m3,198,Unhealthy,Valid
16/01/2022 04:00,4,142.3,137,ug/m3,196,Unhealthy,Valid
16/01/2022 05:00,5,139.9,133,ug/m3,195,Unhealthy,Valid
16/01/2022 06:00,6,132.8,117,ug/m3,191,Unhealthy,Valid
16/01/2022 07:00,7,119.8,104,ug/m3,184,Unhealthy,Valid
16/01/2022 08:00,8,116.3,111,ug/m3,182,Unhealthy,Valid
16/01/2022 09:00,9,115.4,114,ug/m3,182,Unhealthy,Valid
16/01/2022 10:00,10,115.5,115,ug/m3,182,Unhealthy,Valid
16/01/2022 11:00,11,110.5,100,ug/m3,179,Unhealthy,Valid
16/01/2022 12:00,12,108.9,106,ug/m3,179,Unhealthy,Valid
16/01/2022 13:00,13,104,95,ug/m3,176,Unhealthy,Valid
16/01/2022 14:00,14,100.1,93,ug/m3,174,Unhealthy,Valid
16/01/2022 15:00,15,96.5,90,ug/m3,172,Unhealthy,Valid
16/01/2022 16:00,16,85.2,74,ug/m3,166,Unhealthy,Valid
16/01/2022 17:00,17,86.3,84,ug/m3,167,Unhealthy,Valid
16/01/2022 18:00,18,90.2,97,ug/m3,169,Unhealthy,Valid
16/01/2022 19:00,19,106.1,128,ug/m3,177,Unhealthy,Valid
16/01/2022 20:00,20,129.1,149,ug/m3,189,Unhealthy,Valid
16/01/2022 21:00,21,139.5,150,ug/m3,194,Unhealthy,Valid
16/01/2022 22:00,22,146.7,154,ug/m3,198,Unhealthy,Valid
16/01/2022 23:00,23,153.8,161,ug/m3,204,Very Unhealthy,Valid
17/01/2022 00:00,0,153.4,153,ug/m3,204,Very Unhealthy,Valid
17/01/2022 01:00,1,150.2,147,ug/m3,200,Unhealthy,Valid
17/01/2022 02:00,2,149.6,149,ug/m3,200,Unhealthy,Valid
17/01/2022 03:00,3,152.3,155,ug/m3,203,Very Unhealthy,Valid
17/01/2022 04:00,4,148.2,144,ug/m3,199,Unhealthy,Valid
17/01/2022 05:00,5,147.6,146,ug/m3,199,Unhealthy,Valid
17/01/2022 06:00,6,147.7,144,ug/m3,199,Unhealthy,Valid
17/01/2022 07:00,7,148,142,ug/m3,199,Unhealthy,Valid
17/01/2022 08:00,8,150.3,164,ug/m3,200,Unhealthy,Valid
17/01/2022 09:00,9,151.8,159,ug/m3,202,Very Unhealthy,Valid
17/01/2022 10:00,10,156.8,175,ug/m3,207,Very Unhealthy,Valid
17/01/2022 11:00,11,155.3,150,ug/m3,206,Very Unhealthy,Valid
17/01/2022 12:00,12,144.3,118,ug/m3,197,Unhealthy,Valid
17/01/2022 13:00,13,110.9,84,ug/m3,180,Unhealthy,Valid
17/01/2022 14:00,14,87.9,65,ug/m3,168,Unhealthy,Valid
17/01/2022 15:00,15,80.4,73,ug/m3,164,Unhealthy,Valid
17/01/2022 16:00,16,80.2,80,ug/m3,164,Unhealthy,Valid
17/01/2022 17:00,17,79.1,78,ug/m3,163,Unhealthy,Valid
17/01/2022 18:00,18,100.5,122,ug/m3,174,Unhealthy,Valid
17/01/2022 19:00,19,128.2,156,ug/m3,189,Unhealthy,Valid
17/01/2022 20:00,20,159.6,191,ug/m3,210,Very Unhealthy,Valid
17/01/2022 21:00,21,186.3,213,ug/m3,236,Very Unhealthy,Valid
17/01/2022 22:00,22,202.6,219,ug/m3,253,Very Unhealthy,Valid
17/01/2022 23:00,23,207.3,212,ug/m3,257,Very Unhealthy,Valid
18/01/2022 00:00,0,218.1,229,ug/m3,268,Very Unhealthy,Valid
18/01/2022 01:00,1,212.1,206,ug/m3,262,Very Unhealthy,Valid
18/01/2022 02:00,2,199.5,187,ug/m3,250,Very Unhealthy,Valid
18/01/2022 03:00,3,191.7,184,ug/m3,242,Very Unhealthy,Valid
18/01/2022 04:00,4,186.9,182,ug/m3,237,Very Unhealthy,Valid
18/01/2022 05:00,5,180.3,172,ug/m3,231,Very Unhealthy,Valid
18/01/2022 06:00,6,181.8,174,ug/m3,232,Very Unhealthy,Valid
18/01/2022 07:00,7,184.7,184,ug/m3,235,Very Unhealthy,Valid
18/01/2022 08:00,8,185.3,187,ug/m3,235,Very Unhealthy,Valid
18/01/2022 09:00,9,189.6,203,ug/m3,240,Very Unhealthy,Valid
18/01/2022 10:00,10,196.4,217,ug/m3,246,Very Unhealthy,Valid
18/01/2022 11:00,11,203.6,225,ug/m3,254,Very Unhealthy,Valid
18/01/2022 12:00,12,204.4,210,ug/m3,254,Very Unhealthy,Valid
18/01/2022 13:00,13,201.3,192,ug/m3,251,Very Unhealthy,Valid
18/01/2022 14:00,14,164,120,ug/m3,214,Very Unhealthy,Valid
18/01/2022 15:00,15,186.4,212,ug/m3,237,Very Unhealthy,Valid
18/01/2022 16:00,16,164.2,139,ug/m3,215,Very Unhealthy,Valid
18/01/2022 17:00,17,133.3,104,ug/m3,191,Unhealthy,Valid
18/01/2022 18:00,18,136.6,140,ug/m3,193,Unhealthy,Valid
18/01/2022 19:00,19,144.3,152,ug/m3,197,Unhealthy,Valid
18/01/2022 20:00,20,162.6,181,ug/m3,213,Very Unhealthy,Valid
18/01/2022 21:00,21,186.3,210,ug/m3,236,Very Unhealthy,Valid
18/01/2022 22:00,22,206.6,227,ug/m3,257,Very Unhealthy,Valid
18/01/2022 23:00,23,219.3,232,ug/m3,269,Very Unhealthy,Valid
19/01/2022 00:00,0,233.6,248,ug/m3,283,Very Unhealthy,Valid
19/01/2022 01:00,1,233.8,234,ug/m3,284,Very Unhealthy,Valid
19/01/2022 02:00,2,229.4,225,ug/m3,279,Very Unhealthy,Valid
19/01/2022 03:00,3,221.7,214,ug/m3,272,Very Unhealthy,Valid
19/01/2022 04:00,4,214.8,208,ug/m3,265,Very Unhealthy,Valid
19/01/2022 05:00,5,204.7,190,ug/m3,255,Very Unhealthy,Valid
19/01/2022 06:00,6,199.3,188,ug/m3,249,Very Unhealthy,Valid
19/01/2022 07:00,7,201.5,193,ug/m3,252,Very Unhealthy,Valid
19/01/2022 08:00,8,203,203,ug/m3,253,Very Unhealthy,Valid
19/01/2022 09:00,9,205.2,212,ug/m3,255,Very Unhealthy,Valid
19/01/2022 10:00,10,208.5,219,ug/m3,258,Very Unhealthy,Valid
19/01/2022 11:00,11,215.4,237,ug/m3,265,Very Unhealthy,Valid
19/01/2022 12:00,12,220.1,240,ug/m3,270,Very Unhealthy,Valid
19/01/2022 13:00,13,236.7,267,ug/m3,286,Very Unhealthy,Valid
19/01/2022 14:00,14,219.9,181,ug/m3,270,Very Unhealthy,Valid
19/01/2022 15:00,15,180.8,141,ug/m3,231,Very Unhealthy,Valid
19/01/2022 16:00,16,149.5,121,ug/m3,200,Unhealthy,Valid
19/01/2022 17:00,17,128.2,107,ug/m3,189,Unhealthy,Valid
19/01/2022 18:00,18,117.1,106,ug/m3,183,Unhealthy,Valid
19/01/2022 19:00,19,129.5,142,ug/m3,189,Unhealthy,Valid
19/01/2022 20:00,20,160.7,192,ug/m3,211,Very Unhealthy,Valid
19/01/2022 21:00,21,183.3,206,ug/m3,234,Very Unhealthy,Valid
19/01/2022 22:00,22,204.6,226,ug/m3,255,Very Unhealthy,Valid
19/01/2022 23:00,23,211.8,219,ug/m3,262,Very Unhealthy,Valid
20/01/2022 00:00,0,211.9,212,ug/m3,262,Very Unhealthy,Valid
20/01/2022 01:00,1,212.4,213,ug/m3,262,Very Unhealthy,Valid
20/01/2022 02:00,2,208.2,204,ug/m3,258,Very Unhealthy,Valid
20/01/2022 03:00,3,206.6,205,ug/m3,257,Very Unhealthy,Valid
20/01/2022 04:00,4,201.8,197,ug/m3,252,Very Unhealthy,Valid
20/01/2022 05:00,5,195.4,189,ug/m3,245,Very Unhealthy,Valid
20/01/2022 06:00,6,196.1,193,ug/m3,246,Very Unhealthy,Valid
20/01/2022 07:00,7,200.7,198,ug/m3,251,Very Unhealthy,Valid
20/01/2022 08:00,8,205.2,224,ug/m3,255,Very Unhealthy,Valid
20/01/2022 09:00,9,210.6,232,ug/m3,261,Very Unhealthy,Valid
20/01/2022 10:00,10,210.3,-999,ug/m3,260,Very Unhealthy,Missing
20/01/2022 11:00,11,234.1,268,ug/m3,284,Very Unhealthy,Valid
20/01/2022 12:00,12,237.7,244,ug/m3,287,Very Unhealthy,Valid
20/01/2022 13:00,13,225.9,202,ug/m3,276,Very Unhealthy,Valid
20/01/2022 14:00,14,195.5,157,ug/m3,246,Very Unhealthy,Valid
20/01/2022 15:00,15,160,132,ug/m3,210,Very Unhealthy,Valid
20/01/2022 16:00,16,134.8,110,ug/m3,192,Unhealthy,Valid
20/01/2022 17:00,17,106.7,79,ug/m3,177,Unhealthy,Valid
20/01/2022 18:00,18,114.4,122,ug/m3,181,Unhealthy,Valid
20/01/2022 19:00,19,128.7,143,ug/m3,189,Unhealthy,Valid
20/01/2022 20:00,20,144.8,161,ug/m3,197,Unhealthy,Valid
20/01/2022 21:00,21,166.9,189,ug/m3,217,Very Unhealthy,Valid
20/01/2022 22:00,22,192.9,219,ug/m3,243,Very Unhealthy,Valid
20/01/2022 23:00,23,215.4,238,ug/m3,265,Very Unhealthy,Valid
21/01/2022 00:00,0,226.2,237,ug/m3,276,Very Unhealthy,Valid
21/01/2022 01:00,1,233.1,240,ug/m3,283,Very Unhealthy,Valid
21/01/2022 02:00,2,239,245,ug/m3,289,Very Unhealthy,Valid
21/01/2022 03:00,3,244,249,ug/m3,294,Very Unhealthy,Valid
21/01/2022 04:00,4,243.5,243,ug/m3,293,Very Unhealthy,Valid
21/01/2022 05:00,5,242.7,242,ug/m3,292,Very Unhealthy,Valid
21/01/2022 06:00,6,266.4,290,ug/m3,317,Hazardous,Valid
21/01/2022 07:00,7,270.5,279,ug/m3,321,Hazardous,Valid
21/01/2022 08:00,8,259,246,ug/m3,309,Hazardous,Valid
21/01/2022 09:00,9,252.6,239,ug/m3,303,Hazardous,Valid
21/01/2022 10:00,10,256,269,ug/m3,306,Hazardous,Valid
21/01/2022 11:00,11,274.9,322,ug/m3,325,Hazardous,Valid
21/01/2022 12:00,12,319.1,381,ug/m3,369,Hazardous,Valid
21/01/2022 13:00,13,276.9,212,ug/m3,327,Hazardous,Valid
21/01/2022 14:00,14,225.4,177,ug/m3,275,Very Unhealthy,Valid
21/01/2022 15:00,15,196.7,168,ug/m3,247,Very Unhealthy,Valid
21/01/2022 16:00,16,175.3,154,ug/m3,226,Very Unhealthy,Valid
21/01/2022 17:00,17,162.1,149,ug/m3,212,Very Unhealthy,Valid
21/01/2022 18:00,18,142,122,ug/m3,196,Unhealthy,Valid
21/01/2022 19:00,19,145.5,149,ug/m3,197,Unhealthy,Valid
21/01/2022 20:00,20,173.7,202,ug/m3,224,Very Unhealthy,Valid
21/01/2022 21:00,21,225.3,277,ug/m3,275,Very Unhealthy,Valid
21/01/2022 22:00,22,232.1,239,ug/m3,282,Very Unhealthy,Valid
21/01/2022 23:00,23,222.5,213,ug/m3,272,Very Unhealthy,Valid
22/01/2022 00:00,0,210.2,198,ug/m3,260,Very Unhealthy,Valid
22/01/2022 01:00,1,204.6,199,ug/m3,255,Very Unhealthy,Valid
22/01/2022 02:00,2,208.3,212,ug/m3,258,Very Unhealthy,Valid
22/01/2022 03:00,3,215.6,223,ug/m3,266,Very Unhealthy,Valid
22/01/2022 04:00,4,211.8,208,ug/m3,262,Very Unhealthy,Valid
22/01/2022 05:00,5,223.4,235,ug/m3,273,Very Unhealthy,Valid
22/01/2022 06:00,6,245.9,273,ug/m3,296,Very Unhealthy,Valid
22/01/2022 07:00,7,243,262,ug/m3,293,Very Unhealthy,Valid
22/01/2022 08:00,8,247.9,259,ug/m3,298,Very Unhealthy,Valid
22/01/2022 09:00,9,257.1,279,ug/m3,308,Hazardous,Valid
22/01/2022 10:00,10,259.2,264,ug/m3,310,Hazardous,Valid
22/01/2022 11:00,11,252.3,235,ug/m3,303,Hazardous,Valid
22/01/2022 12:00,12,237.5,201,ug/m3,287,Very Unhealthy,Valid
22/01/2022 13:00,13,231,213,ug/m3,281,Very Unhealthy,Valid
22/01/2022 14:00,14,213.3,185,ug/m3,263,Very Unhealthy,Valid
22/01/2022 15:00,15,214.8,218,ug/m3,265,Very Unhealthy,Valid
22/01/2022 16:00,16,210.5,202,ug/m3,260,Very Unhealthy,Valid
22/01/2022 17:00,17,200.1,182,ug/m3,250,Very Unhealthy,Valid
22/01/2022 18:00,18,205.5,216,ug/m3,256,Very Unhealthy,Valid
22/01/2022 19:00,19,217.8,241,ug/m3,268,Very Unhealthy,Valid
22/01/2022 20:00,20,228.6,249,ug/m3,278,Very Unhealthy,Valid
22/01/2022 21:00,21,232.1,244,ug/m3,282,Very Unhealthy,Valid
22/01/2022 22:00,22,292.4,350,ug/m3,343,Hazardous,Valid
22/01/2022 23:00,23,314.3,338,ug/m3,364,Hazardous,Valid
23/01/2022 00:00,0,313.7,313,ug/m3,364,Hazardous,Valid
23/01/2022 01:00,1,325.3,338,ug/m3,375,Hazardous,Valid
23/01/2022 02:00,2,353.7,381,ug/m3,403,Hazardous,Valid
23/01/2022 03:00,3,353.3,353,ug/m3,403,Hazardous,Valid
23/01/2022 04:00,4,346.7,340,ug/m3,396,Hazardous,Valid
23/01/2022 05:00,5,330.8,311,ug/m3,381,Hazardous,Valid
23/01/2022 06:00,6,324.7,312,ug/m3,375,Hazardous,Valid
23/01/2022 07:00,7,318.6,307,ug/m3,368,Hazardous,Valid
23/01/2022 08:00,8,298.6,263,ug/m3,349,Hazardous,Valid
23/01/2022 09:00,9,300.1,294,ug/m3,350,Hazardous,Valid
23/01/2022 10:00,10,268.5,229,ug/m3,319,Hazardous,Valid
23/01/2022 11:00,11,225,190,ug/m3,275,Very Unhealthy,Valid
23/01/2022 12:00,12,191.4,158,ug/m3,242,Very Unhealthy,Valid
23/01/2022 13:00,13,161.7,132,ug/m3,212,Very Unhealthy,Valid
23/01/2022 14:00,14,153.3,145,ug/m3,204,Very Unhealthy,Valid
23/01/2022 15:00,15,145.1,137,ug/m3,197,Unhealthy,Valid
23/01/2022 16:00,16,147,149,ug/m3,198,Unhealthy,Valid
23/01/2022 17:00,17,150,153,ug/m3,200,Unhealthy,Valid
23/01/2022 18:00,18,153.9,158,ug/m3,204,Very Unhealthy,Valid
23/01/2022 19:00,19,179.9,206,ug/m3,230,Very Unhealthy,Valid
23/01/2022 20:00,20,210.9,242,ug/m3,261,Very Unhealthy,Valid
23/01/2022 21:00,21,220.9,238,ug/m3,271,Very Unhealthy,Valid
23/01/2022 22:00,22,211.8,201,ug/m3,262,Very Unhealthy,Valid
23/01/2022 23:00,23,211,210,ug/m3,261,Very Unhealthy,Valid
24/01/2022 00:00,0,213.7,217,ug/m3,264,Very Unhealthy,Valid
24/01/2022 01:00,1,188.9,157,ug/m3,239,Very Unhealthy,Valid
24/01/2022 02:00,2,173.3,153,ug/m3,224,Very Unhealthy,Valid
24/01/2022 03:00,3,137.6,106,ug/m3,193,Unhealthy,Valid
24/01/2022 04:00,4,121.8,106,ug/m3,185,Unhealthy,Valid
24/01/2022 05:00,5,103.9,86,ug/m3,176,Unhealthy,Valid
24/01/2022 06:00,6,96.4,89,ug/m3,172,Unhealthy,Valid
24/01/2022 07:00,7,103.2,110,ug/m3,176,Unhealthy,Valid
24/01/2022 08:00,8,107,111,ug/m3,178,Unhealthy,Valid
24/01/2022 09:00,9,122,137,ug/m3,185,Unhealthy,Valid
24/01/2022 10:00,10,120.5,119,ug/m3,185,Unhealthy,Valid
24/01/2022 11:00,11,115.2,110,ug/m3,182,Unhealthy,Valid
24/01/2022 12:00,12,112.4,109,ug/m3,180,Unhealthy,Valid
24/01/2022 13:00,13,110.5,108,ug/m3,179,Unhealthy,Valid
24/01/2022 14:00,14,104.9,95,ug/m3,177,Unhealthy,Valid
24/01/2022 15:00,15,94.7,81,ug/m3,171,Unhealthy,Valid
24/01/2022 16:00,16,95.6,97,ug/m3,172,Unhealthy,Valid
24/01/2022 17:00,17,95.3,95,ug/m3,172,Unhealthy,Valid
24/01/2022 18:00,18,93.5,91,ug/m3,171,Unhealthy,Valid
24/01/2022 19:00,19,98.2,105,ug/m3,173,Unhealthy,Valid
24/01/2022 20:00,20,106.7,119,ug/m3,177,Unhealthy,Valid
24/01/2022 21:00,21,121.5,141,ug/m3,185,Unhealthy,Valid
24/01/2022 22:00,22,146.9,169,ug/m3,198,Unhealthy,Valid
24/01/2022 23:00,23,184,221,ug/m3,234,Very Unhealthy,Valid
25/01/2022 00:00,0,190,196,ug/m3,240,Very Unhealthy,Valid
25/01/2022 01:00,1,180.5,171,ug/m3,231,Very Unhealthy,Valid
25/01/2022 02:00,2,172.2,164,ug/m3,223,Very Unhealthy,Valid
25/01/2022 03:00,3,182.1,192,ug/m3,232,Very Unhealthy,Valid
25/01/2022 04:00,4,200.5,219,ug/m3,251,Very Unhealthy,Valid
25/01/2022 05:00,5,205.3,210,ug/m3,255,Very Unhealthy,Valid
25/01/2022 06:00,6,247.6,290,ug/m3,297,Very Unhealthy,Valid
25/01/2022 07:00,7,265.8,284,ug/m3,316,Hazardous,Valid
25/01/2022 08:00,8,270.4,275,ug/m3,321,Hazardous,Valid
25/01/2022 09:00,9,268.4,271,ug/m3,319,Hazardous,Valid
25/01/2022 10:00,10,267.4,266,ug/m3,318,Hazardous,Valid
25/01/2022 11:00,11,301.7,335,ug/m3,352,Hazardous,Valid
25/01/2022 12:00,12,365.8,430,ug/m3,411,Hazardous,Valid
25/01/2022 13:00,13,357.4,349,ug/m3,406,Hazardous,Valid
25/01/2022 14:00,14,321.7,286,ug/m3,372,Hazardous,Valid
25/01/2022 15:00,15,270.8,220,ug/m3,321,Hazardous,Valid
25/01/2022 16:00,16,241.4,212,ug/m3,291,Very Unhealthy,Valid
25/01/2022 17:00,17,219.7,198,ug/m3,270,Very Unhealthy,Valid
25/01/2022 18:00,18,213.8,208,ug/m3,264,Very Unhealthy,Valid
25/01/2022 19:00,19,202.9,192,ug/m3,253,Very Unhealthy,Valid
25/01/2022 20:00,20,212.4,222,ug/m3,262,Very Unhealthy,Valid
25/01/2022 21:00,21,242.7,273,ug/m3,292,Very Unhealthy,Valid
25/01/2022 22:00,22,336.8,431,ug/m3,387,Hazardous,Valid
25/01/2022 23:00,23,399.9,463,ug/m3,434,Hazardous,Valid
26/01/2022 00:00,0,484.4,569,ug/m3,489,Hazardous,Suspect
26/01/2022 01:00,1,373.7,263,ug/m3,416,Hazardous,Valid
26/01/2022 02:00,2,317.3,261,ug/m3,367,Hazardous,Valid
26/01/2022 03:00,3,267.6,218,ug/m3,318,Hazardous,Valid
26/01/2022 04:00,4,232.8,198,ug/m3,283,Very Unhealthy,Valid
26/01/2022 05:00,5,199.4,166,ug/m3,249,Very Unhealthy,Valid
26/01/2022 06:00,6,176.2,153,ug/m3,226,Very Unhealthy,Valid
26/01/2022 07:00,7,168.5,161,ug/m3,219,Very Unhealthy,Valid
26/01/2022 08:00,8,171.2,174,ug/m3,222,Very Unhealthy,Valid
26/01/2022 09:00,9,151.6,132,ug/m3,202,Very Unhealthy,Valid
26/01/2022 10:00,10,138.2,125,ug/m3,194,Unhealthy,Valid
26/01/2022 11:00,11,126,114,ug/m3,187,Unhealthy,Valid
26/01/2022 12:00,12,123.9,122,ug/m3,186,Unhealthy,Valid
26/01/2022 13:00,13,128.9,134,ug/m3,189,Unhealthy,Valid
26/01/2022 14:00,14,135.2,142,ug/m3,192,Unhealthy,Valid
26/01/2022 15:00,15,138.2,143,ug/m3,194,Unhealthy,Valid
26/01/2022 16:00,16,153.2,180,ug/m3,204,Very Unhealthy,Valid
26/01/2022 17:00,17,147.2,137,ug/m3,198,Unhealthy,Valid
26/01/2022 18:00,18,129.9,105,ug/m3,189,Unhealthy,Valid
26/01/2022 19:00,19,117.4,102,ug/m3,183,Unhealthy,Valid
26/01/2022 20:00,20,119.4,122,ug/m3,184,Unhealthy,Valid
26/01/2022 21:00,21,132.6,150,ug/m3,191,Unhealthy,Valid
26/01/2022 22:00,22,152.3,178,ug/m3,203,Very Unhealthy,Valid
26/01/2022 23:00,23,181,206,ug/m3,231,Very Unhealthy,Valid
27/01/2022 00:00,0,181,181,ug/m3,231,Very Unhealthy,Valid
27/01/2022 01:00,1,192,203,ug/m3,242,Very Unhealthy,Valid
27/01/2022 02:00,2,194.5,197,ug/m3,245,Very Unhealthy,Valid
27/01/2022 03:00,3,191.2,188,ug/m3,241,Very Unhealthy,Valid
27/01/2022 04:00,4,179.6,168,ug/m3,230,Very Unhealthy,Valid
27/01/2022 05:00,5,175.3,171,ug/m3,226,Very Unhealthy,Valid
27/01/2022 06:00,6,173.1,171,ug/m3,223,Very Unhealthy,Valid
27/01/2022 07:00,7,170.7,165,ug/m3,221,Very Unhealthy,Valid
27/01/2022 08:00,8,165.9,147,ug/m3,216,Very Unhealthy,Valid
27/01/2022 09:00,9,154.8,137,ug/m3,205,Very Unhealthy,Valid
27/01/2022 10:00,10,141.9,126,ug/m3,196,Unhealthy,Valid
27/01/2022 11:00,11,138.3,132,ug/m3,194,Unhealthy,Valid
27/01/2022 12:00,12,127.6,116,ug/m3,188,Unhealthy,Valid
27/01/2022 13:00,13,104,83,ug/m3,176,Unhealthy,Valid
27/01/2022 14:00,14,94.5,85,ug/m3,171,Unhealthy,Valid
27/01/2022 15:00,15,91.7,89,ug/m3,170,Unhealthy,Valid
27/01/2022 16:00,16,90.3,89,ug/m3,169,Unhealthy,Valid
27/01/2022 17:00,17,90.6,91,ug/m3,169,Unhealthy,Valid
27/01/2022 18:00,18,95.3,100,ug/m3,172,Unhealthy,Valid
27/01/2022 19:00,19,103.3,114,ug/m3,176,Unhealthy,Valid
27/01/2022 20:00,20,118.5,141,ug/m3,184,Unhealthy,Valid
27/01/2022 21:00,21,129,143,ug/m3,189,Unhealthy,Valid
27/01/2022 22:00,22,133.6,140,ug/m3,191,Unhealthy,Valid
27/01/2022 23:00,23,137.1,142,ug/m3,193,Unhealthy,Valid
28/01/2022 00:00,0,140.1,144,ug/m3,195,Unhealthy,Valid
28/01/2022 01:00,1,135.4,129,ug/m3,192,Unhealthy,Valid
28/01/2022 02:00,2,133.2,130,ug/m3,191,Unhealthy,Valid
28/01/2022 03:00,3,125.9,114,ug/m3,187,Unhealthy,Valid
28/01/2022 04:00,4,128.7,133,ug/m3,189,Unhealthy,Valid
28/01/2022 05:00,5,129.8,131,ug/m3,189,Unhealthy,Valid
28/01/2022 06:00,6,130.9,131,ug/m3,190,Unhealthy,Valid
28/01/2022 07:00,7,130.7,129,ug/m3,190,Unhealthy,Valid
28/01/2022 08:00,8,131.5,135,ug/m3,190,Unhealthy,Valid
28/01/2022 09:00,9,138.9,158,ug/m3,194,Unhealthy,Valid
28/01/2022 10:00,10,135.5,127,ug/m3,192,Unhealthy,Valid
28/01/2022 11:00,11,117,91,ug/m3,183,Unhealthy,Valid
28/01/2022 12:00,12,99.6,83,ug/m3,174,Unhealthy,Valid
28/01/2022 13:00,13,97.4,95,ug/m3,173,Unhealthy,Valid
28/01/2022 14:00,14,93.8,90,ug/m3,171,Unhealthy,Valid
28/01/2022 15:00,15,91,88,ug/m3,169,Unhealthy,Valid
28/01/2022 16:00,16,94.3,98,ug/m3,171,Unhealthy,Valid
28/01/2022 17:00,17,99.4,105,ug/m3,174,Unhealthy,Valid
28/01/2022 18:00,18,101.1,103,ug/m3,175,Unhealthy,Valid
28/01/2022 19:00,19,107.2,114,ug/m3,178,Unhealthy,Valid
28/01/2022 20:00,20,123.7,142,ug/m3,186,Unhealthy,Valid
28/01/2022 21:00,21,142.6,162,ug/m3,196,Unhealthy,Valid
28/01/2022 22:00,22,167.7,192,ug/m3,218,Very Unhealthy,Valid
28/01/2022 23:00,23,179.3,191,ug/m3,230,Very Unhealthy,Valid
29/01/2022 00:00,0,188.1,197,ug/m3,238,Very Unhealthy,Valid
29/01/2022 01:00,1,191.1,194,ug/m3,241,Very Unhealthy,Valid
29/01/2022 02:00,2,188,185,ug/m3,238,Very Unhealthy,Valid
29/01/2022 03:00,3,180,172,ug/m3,230,Very Unhealthy,Valid
29/01/2022 04:00,4,178.2,176,ug/m3,228,Very Unhealthy,Valid
29/01/2022 05:00,5,175.7,173,ug/m3,226,Very Unhealthy,Valid
29/01/2022 06:00,6,176.2,176,ug/m3,226,Very Unhealthy,Valid
29/01/2022 07:00,7,180.9,189,ug/m3,231,Very Unhealthy,Valid
29/01/2022 08:00,8,187.2,207,ug/m3,237,Very Unhealthy,Valid
29/01/2022 09:00,9,191,208,ug/m3,241,Very Unhealthy,Valid
29/01/2022 10:00,10,193.3,203,ug/m3,243,Very Unhealthy,Valid
29/01/2022 11:00,11,192.7,190,ug/m3,243,Very Unhealthy,Valid
29/01/2022 12:00,12,177.2,140,ug/m3,227,Very Unhealthy,Valid
29/01/2022 13:00,13,155.7,127,ug/m3,206,Very Unhealthy,Valid
29/01/2022 14:00,14,147.9,136,ug/m3,199,Unhealthy,Valid
29/01/2022 15:00,15,138.3,125,ug/m3,194,Unhealthy,Valid
29/01/2022 16:00,16,151,170,ug/m3,201,Very Unhealthy,Valid
29/01/2022 17:00,17,144.5,135,ug/m3,197,Unhealthy,Valid
29/01/2022 18:00,18,149.9,158,ug/m3,200,Unhealthy,Valid
29/01/2022 19:00,19,161.9,180,ug/m3,212,Very Unhealthy,Valid
29/01/2022 20:00,20,176.7,199,ug/m3,227,Very Unhealthy,Valid
29/01/2022 21:00,21,185.5,201,ug/m3,236,Very Unhealthy,Valid
29/01/2022 22:00,22,195.5,209,ug/m3,246,Very Unhealthy,Valid
29/01/2022 23:00,23,202.6,212,ug/m3,253,Very Unhealthy,Valid
30/01/2022 00:00,0,202.4,202,ug/m3,252,Very Unhealthy,Valid
30/01/2022 01:00,1,208.3,216,ug/m3,258,Very Unhealthy,Valid
30/01/2022 02:00,2,212.1,217,ug/m3,262,Very Unhealthy,Valid
30/01/2022 03:00,3,205.3,196,ug/m3,255,Very Unhealthy,Valid
30/01/2022 04:00,4,199.9,191,ug/m3,250,Very Unhealthy,Valid
30/01/2022 05:00,5,198.4,191,ug/m3,248,Very Unhealthy,Valid
30/01/2022 06:00,6,200.5,201,ug/m3,251,Very Unhealthy,Valid
30/01/2022 07:00,7,201.3,199,ug/m3,251,Very Unhealthy,Valid
30/01/2022 08:00,8,203.3,214,ug/m3,253,Very Unhealthy,Valid
30/01/2022 09:00,9,203.9,207,ug/m3,254,Very Unhealthy,Valid
30/01/2022 10:00,10,200.7,186,ug/m3,251,Very Unhealthy,Valid
30/01/2022 11:00,11,198.3,188,ug/m3,248,Very Unhealthy,Valid
30/01/2022 12:00,12,182.8,153,ug/m3,233,Very Unhealthy,Valid
30/01/2022 13:00,13,145.3,114,ug/m3,197,Unhealthy,Valid
30/01/2022 14:00,14,120.1,97,ug/m3,184,Unhealthy,Valid
30/01/2022 15:00,15,110,100,ug/m3,179,Unhealthy,Valid
30/01/2022 16:00,16,113,116,ug/m3,181,Unhealthy,Valid
30/01/2022 17:00,17,119.4,126,ug/m3,184,Unhealthy,Valid
30/01/2022 18:00,18,131.2,143,ug/m3,190,Unhealthy,Valid
